,cif,nodes_cansmi,linkers_cansmi,rcsr
9315,hMOF-5029852,['[Zn][O]([Zn])([Zn])[Zn]'],"['Clc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl)Cl', 'Clc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1)Cl)C(=O)[O-])Cl', 'ClO[C]1C2=C3[C]4C(=C(OCl)N([C](C4=CC=C3C(=O)N1C1=CC=C(C=[C]1)C(=O)[O-])OCl)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)C=C2Cl']",pcu
9316,hMOF-1003688,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C=C(C(=O)[O-])O', '[O-]C(=O)c1ccc(c(c1)O)C#Cc1cc(O)c(cc1O)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)O)O', '[O]C1=C(O)C23C4C5C2([O])OC5C(=C(C24C3(C3(C1OC23[O])O)O)O)O', 'OC1=C(O)[C]=C(C(=C1)C(=O)O)O', '[O-]C(=O)C=CC(=O)[O-]']","hex,UNKNOWN"
9317,hMOF-5029921,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1N)N)c1nnc(nn1)c1c(N)cc(c(c1N)N)C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1cc(N)c(c(c1N)N)C(=O)[O-])N', '[O-]C(=O)c1cc(N)c(c(c1)N)N1C(=O)c2cc(N)c3c4c2c(C1=O)c(N)c(c4C(=O)N(C3=O)c1ccc(c(c1N)N)C(=O)[O-])N']",pcu
9318,hMOF-10331,[],[],
9319,hMOF-5030811,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1cc(C)c(c(c1)C)C#CC(=O)[O-]', 'Cc1c(C)c(ccc1N1[C]c2c(C)cc3c4c2c(C1=O)ccc4c1c2c3[C]=CC3=c2c(c(c1C)C)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",pcu
9320,hMOF-33737,['[Cu][Cu]'],"['[O-]C(=O)c1cc(F)c2c(c1)c(F)c(c(c2)C(=O)[O-])F', 'Fc1cc(C(=O)[O-])c(c(c1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F)F', 'Fc1ncc(c(c1)C#Cc1c(F)c(F)nc(c1F)F)F']",pcu
9321,hMOF-3002005,[],[],
9322,hMOF-5010192,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC(=O)[O-])C=C(C(=O)[O-])C#N', 'N#CC(=C(C(=O)[O-])C#N)C=CC(=O)[O-]', 'N#CC1C(C#N)C2(C(=O)[O-])C(CC1(CC2(C#N)C#N)C(=O)[O-])C#N']",pcu
9323,hMOF-5013021,['[Zn][O]([Zn])([Zn])[Zn]'],"['COC1(OC)CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2(OC)OC)(OC)OC', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
9324,hMOF-5070855,['[Cu][Cu]'],"['N#CC=C(C#N)CC', 'CCC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)CC)C(=O)[O-])CC', 'CCC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
9325,hMOF-5001477,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",pcu
9326,hMOF-5015743,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'COC12C3C4(C1C1(C2(C3(C41OC)OC)C(=O)[O-])OC)C(=O)[O-]']",pcu
9327,hMOF-5040341,['[Zn][Zn]'],"['Brc1cc2cncc3c2c2c1cncc2cc3', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(Br)cc4c(c(c3Br)C(=O)[O-])Br', 'BrC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
9328,hMOF-5018828,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])N']",pcu
9329,hMOF-5065134,['[Cu][Cu]'],"['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', 'Nc1ncc2c(c1)cnc(c2)N', 'NC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
9330,hMOF-5064682,['[Cu][Cu]'],"['NN=CC=N', 'NC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C=C(C=C(C(=O)[O-])N)N']",pcu
9331,hMOF-5004648,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC#CC#CC(=O)[O-]'],pcu
9332,hMOF-5660,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",pcu
9333,hMOF-32132,['[Cu][Cu]'],"['N#N', '[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl', '[O-]C(=O)C#CC(=O)[O-]']",
9334,hMOF-20085,['[Zn][Zn]'],"['[O-]C(=O)C=[C]C(=O)[O-]', '[O-]C(=O)c1c(Cl)cc(c2c1C(Cl)C2(Cl)Cl)C(=O)[O-]', 'ClN=N']",
9335,hMOF-5054001,['[Zn][Zn]'],"['ClO[C]1N(C2=[C]C=C(C(=[C]2)Cl)C(=O)[O-])C(=c2c3=C1C(=C(Cl)[C]1c3c(c(c2)Cl)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-])Cl)OCl', '[O-]C(=O)C1=CC=C(C=[C]1)c1cc(Cl)c(c(c1Cl)Cl)c1cc(Cl)c(cc1Cl)C(=O)[O-]', 'Clc1nc(Cl)c(c(c1)c1ccc(c(c1Cl)Cl)c1cc(Cl)nc(c1Cl)Cl)Cl']",pcu
9336,hMOF-5065110,['[Cu][Cu]'],"['CC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)c1cc(C)c2c(c1)ccc(c2C)C(=O)[O-]', 'N#CC=C(C#N)C']",pcu
9337,hMOF-5983,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC(=O)[O-])C=C(C(=O)[O-])C#N', '[O-]C(=O)C#CC(=O)[O-]']",pcu
9338,hMOF-5026709,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)C)N1[C]c2c(C)c(C)c3c4c2c(C1=O)c(C)c(c4C(=O)N(C3=O)c1ccc(c(c1)C)C(=O)[O-])C', 'Cc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)C)C(=O)[O-])C', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(C)cc3c4c2c(C1=O)c(C)c(c4[C]N(C3=O)c1ccc(c(c1C)C)C(=O)[O-])C']",pcu
9339,hMOF-5018801,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC12C3C4C2(C2(C1C3(C42CC)C#CC(=O)[O-])CC)C#CC(=O)[O-]', 'CCC12C3C4C2(C2C1C3(C42CC)C#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
9340,hMOF-5069697,['[Cu][Cu]'],"['CC12C3N4C1C1(N2C3(C41C)C)C', '[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1c(C)c(C)c(c(c1C)C)C#CC(=O)[O-]']",pcu
9341,hMOF-5050026,['[Zn][Zn]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1)c(O)cc4cc(c3O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1O)C=Cc1cc(O)c(c(c1)O)C(=O)[O-]', 'OC1=N[CH]c2c3c1c(O)cc1c3c(cc2)C(=[N]=C1O)O']",pcu
9342,hMOF-5003774,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1c(N)cc(cc1N)C#Cc1cc(N)c(c(c1N)N)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C#Cc1c(N)cc(cc1N)C(=O)[O-]']",pcu
9343,hMOF-6003050,['[V]'],"['[O]', '[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])F)F)F']",rna
9344,hMOF-5010104,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC=CC(=O)[O-])C(=O)[O-]', 'N#CC1CC2(C(=O)[O-])C(C(C1(C(=O)[O-])C(C2(C#N)C#N)(C#N)C#N)(C#N)C#N)(C#N)C#N', 'N#CC(=CC(=O)[O-])C(=C(C(=O)[O-])C#N)C#N']",pcu
9345,hMOF-5049660,['[Zn][Zn]'],"['CCc1cc(C=Cc2ccc(c(c2)CC)C(=O)[O-])ccc1C(=O)[O-]', 'CCC(=CC(=O)[O-])C=CC(=O)[O-]', '[CH2]N=CC=NCC']",pcu
9346,hMOF-5044087,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
9347,hMOF-5059838,['[Cu][Cu]'],"['N#CN=NC#N', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",
9348,hMOF-3000882,['[Zn][Zn]'],"['CCCOc1cc(c(cc1[C][N])[O])C(c1c(OCCC)cc(c(c1OCCC)OCCC)[C][N])(c1cc(OCCC)c(cc1OCCC)[C][N])c1cc(OCCC)c(c(c1)OCCC)[C][N]', 'N#CC(C#N)(C#N)C#N']",dia
9349,hMOF-33124,[],[],
9350,hMOF-5032389,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)c([O])c(c4c1c2c3ccc3c2c(c(c1)OCCC)C(=O)N(C3=O)c1cc(OCCC)c(c(c1)OCCC)C(=O)[O-])OCCC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']","pcu,sql"
9351,hMOF-5034730,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N=N', '[O-]C(=O)C=CC(=O)[O-]']",
9352,hMOF-5066422,['[Cu][Cu]'],['N=NC1C(N=N)c2c1c(cc(c2C(=O)[O-])N=N)C(=O)[O-]'],"sql,UNKNOWN"
9353,hMOF-5063462,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
9354,hMOF-5079131,['[Cu][Cu]'],"['[O-]C(=O)[C]1C=CC2=CC1O[C]1N(c3ccc(cc3)C(=O)[O-])C(=O)c3c4c1ccc1c4c(cc3)[C](N(C1=O)c1ccc(cc1)C(=O)[O-])OC1[CH]C(=CC=C1C(=O)[O-])N=NC1=CC(O[C]3c4c5c6c([C](OC7[CH]C(=CC=C7C(=O)[O-])N=N2)N(c2ccc(cc2)C(=O)[O-])C(=O)c6cc4)ccc5C(=O)N3c2ccc(cc2)C(=O)[O-])C(=C[CH]1)C(=O)[O-]', '[O-]C(=O)[C]1C=CC2=CC1O[C]1N(c3ccc(cc3)C(=O)[O-])C(=O)c3c4c1ccc1c4c(cc3)[C](N(C1=O)c1ccc(cc1)C(=O)[O-])OC1C=C(N=NC3=CC(O[C]4c5c6c7c([C](OC8[CH]C(=CC=C8C(=O)[O-])N=N2)N(c2ccc(cc2)C(=O)[O-])C(=O)c7cc5)ccc6C(=O)N4c2ccc(cc2)C(=O)[O-])C(=C[CH]3)C(=O)[O-])C=C[C]1C(=O)[O-]', 'n1ccc(cc1)N=Nc1ccncc1']",UNKNOWN
9355,hMOF-5018608,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'CCCC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-]']",pcu
9356,hMOF-6001507,['[V]'],"['FC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-]', '[O]']",rna
9357,hMOF-864,['[Zn][O]([Zn])([Zn])[Zn]'],"['CC1Cc2c1c(cc(c2C(=O)[O-])C)C(=O)[O-]', 'Cc1cc(cc(c1C1=CC(=C(C=[C]1)c1ccc(c(c1C)C)C(=O)[O-])C)C)C(=O)[O-]', 'Cc1cc(ccc1c1ccc(c(c1)C)C(=O)[O-])c1ccc(cc1)C(=O)[O-]']",pcu
9358,hMOF-5045255,['[Zn][Zn]'],"['COC12C3C4N2C2(C1N3C42OC)OC', 'COC12C3C4C2(C2(C1C3(C42)C(=O)[O-])O)C(=O)[O-]', '[CH2]OC12C3C4(C1C1(C2(C3(C41)OC)C(=O)[O-])OC)C(=O)[O-]']",pcu
9359,hMOF-5079432,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', 'O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1']",pcu
9360,hMOF-5040676,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
9361,hMOF-3000995,['[Zn][Zn]'],['N#CC(C#N)(C#N)C#N'],dia
9362,hMOF-5004135,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",pcu
9363,hMOF-5001778,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC(=CC(=C(C(=O)[O-])C#N)C#N)C(=O)[O-]', 'N#CC(=CC(=O)[O-])C(=C(C(=O)[O-])C#N)C#N']",pcu
9364,hMOF-5043434,['[Zn][Zn]'],"['[O-]C(=O)C#CC12CC(Cl)C(C(C1)(Cl)Cl)(CC2Cl)C#CC(=O)[O-]', 'N#CC12CC(Cl)(Cl)C(CC1Cl)(C(C2Cl)Cl)C#N', '[O-]C(=O)C#CC12C(Cl)C(Cl)C(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C#CC(=O)[O-]']",pcu
9365,hMOF-5075660,['[Cu][Cu]'],"['BrC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(c(c1Br)Br)C(=O)[O-]', 'BrC(=Cc1ccc(cc1Br)C(=O)[O-])C1=C[C]=C(C=C1)C(=O)[O-]', 'BrC1=NC(=[C]C(=C1)[C]=Cc1ccnc(c1Br)Br)Br']",pcu
9366,hMOF-19745,[],[],
9367,hMOF-5042138,['[Zn][Zn]'],"['[O-]C(=O)C12C[C](Br)C(C(C1Br)Br)(C(C2Br)(Br)Br)C(=O)[O-]', 'N#CC#N', '[O-]C(=O)C12CCC(C(C1Br)Br)(C([C]2Br)(Br)Br)C(=O)[O-]']",pcu
9368,hMOF-5044994,['[Zn][Zn]'],"['[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Cl', 'ClN=N', '[O-]C(=O)C=CC(=O)[O-]']",
9369,hMOF-5043443,['[Zn][Zn]'],"['N#CC12CC(Br)C(C(C1)Br)(C(C2Br)(Br)Br)C#N', '[O-]C(=O)C#CC12C(Br)C(Br)(Br)C(C(C1(Br)Br)Br)(C(C2(Br)Br)(Br)Br)C#CC(=O)[O-]', 'BrC1C(Br)C2(CCC1(C#CC(=O)[O-])C(C2Br)Br)C#CC(=O)[O-]']",pcu
9370,hMOF-1001454,['[V]1[V]O1'],"['[O-]C(=O)C#CC1=[C]C(=C(C=C1)C#CC(=O)[O-])Br', '[O-]C(=O)C=C(C=CC(=O)OBr)Br', '[O]']",UNKNOWN
9371,hMOF-36260,['[Cu][Cu]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1)c(O)cc4c(c(c3)C(=O)[O-])O', '[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)c(O)cc4c(c(c3O)C(=O)[O-])O', 'OC1=[N]=C(O)C(=C([CH]1)c1ccc(c(c1)O)c1ccncc1O)O']",pcu
9372,hMOF-30509,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'CCCN=N', 'CCCc1cc(cc(c1C(=O)[O-])CCC)C(=O)[O-]']",
9373,hMOF-1003467,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['N#Cc1c(C#N)c(C#Cc2c(C#N)cc(c(c2C#N)C#N)C(=O)[O-])ccc1C(=O)[O-]', 'N#Cc1c(cc(c(c1C#N)c1ccc(cc1C#N)C(=O)[O-])C#N)c1ccc(c(c1)C#N)C(=O)[O-]', 'N#Cc1cc(c(c(c1c1ccc(c(c1)C#N)C(=O)[O-])C#N)C#N)c1c(C#N)cc(cc1C#N)C(=O)[O-]']",pcu
9374,hMOF-5075097,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)C=CC1=[C]C=C(C(=[C]1)Br)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C=CC1=[C]C(=C(C=[C]1)C(=O)[O-])Br', 'N#CC#CC(=[N])Br']",pcu
9375,hMOF-5011243,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12CCC(C(C1)N)(C(C2N)N)C#CC(=O)[O-]', '[O-]C(=O)C1=C(N)[C]=C(C=C1N)c1c(N)c(N)c(c(c1N)N)C(=O)[O-]', '[O-]C(=O)C#CC12CC(N)(N)C(C(C1N)N)(C(C2N)N)C#CC(=O)[O-]']",pcu
9376,hMOF-5062109,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]', 'N=NN=N']",
9377,hMOF-5000048,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1cc(Br)c(cc1Br)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",pcu
9378,hMOF-5076963,['[Cu][Cu]'],['COc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1OC)OC)C(=O)[O-])OC'],pcu
9379,hMOF-29016,['[Cu][Cu]'],"['Clc1cc(ccc1c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-]', 'Clc1cc(ccc1c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])c1ccc(c(c1Cl)Cl)C(=O)[O-]', 'Clc1cnccc1C#Cc1ccncc1Cl']",pcu
9380,hMOF-11205,[],[],
9381,hMOF-5052631,['[Zn][Zn]'],"['[O-]C(=O)C1=Cc2c(C(=[C]1)Br)ccc1c2c(Br)c(Br)c2c1cc(c(c2Br)Br)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C(=C1Br)Br)c(Br)c(c1c2cc(Br)c2c1cc(c(c2)Br)C(=O)[O-])Br', 'Brc1cnccc1c1nnc(nn1)c1ccnc(c1Br)Br']",pcu
9382,hMOF-5041140,['[Zn][Zn]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N#CC=CC#N']",pcu
9383,hMOF-5002920,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOc1cc(C(=O)[O-])c(cc1c1cc(OCC)c(c(c1)OCC)C(=O)[O-])OCC', 'CCOc1cc(ccc1C(=O)[O-])c1cc(OCC)c(c(c1)OCC)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
9384,hMOF-5039662,['[Zn][Zn]'],"['N=CC=NN=N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N=NC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
9385,hMOF-5035110,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#N']",pcu
9386,hMOF-28412,['[Cu][Cu]'],"['[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-]', 'Clc1nc(Cl)cc(c1)c1ccc(c(c1)Cl)c1cc(Cl)nc(c1)Cl', '[O-]C(=O)c1c(Cl)cc(cc1Cl)c1cc(Cl)c(cc1Cl)c1cc(Cl)c(c(c1)Cl)C(=O)[O-]']",pcu
9387,hMOF-5005745,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
9388,hMOF-5079774,['[Cu][Cu]'],"['[O-]C(=O)c1ccc2c(c1)c1ccc(c(c1cc2O)C(=O)[O-])O', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1)O)C(=O)[O-]', 'OO[C]1C2=C(O)C=C3C4=C(C=CC(=C(N1C1=[C]C(=[N]=C([C]1)O)O)OO)[C]24)[C](N(C3=O)C1=[C]C=NC=C1O)OO']",pcu
9389,hMOF-7000691,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['OC1C(O)C2(C(=O)[O-])C(C(C1(C(=O)[O-])C(C2O)O)O)O', '[O]O', 'OOC1([O])[C]2C(O)C3([C]4C51C2[C]1C5C[C](C4[C]31)[C]([O])O)O', '[O-]C(=O)C#CC(=O)[O-]', '[O][C]([C]1C(O)(O)C2[C]3[C]4C1(O)[C]1C52C3(O)[C]([C]5[O])C(C41O)(O)O)O']",UNKNOWN
9390,hMOF-36226,['[Cu][Cu]'],"['[O-]C(=O)C1=CC=C(C=[C]1)c1cc(Br)c(cc1Br)c1c(Br)cc(cc1Br)C(=O)[O-]', 'Brc1nc(Br)cc(c1)c1ccc(cc1Br)c1c(Br)cnc(c1Br)Br', '[O-]C(=O)c1cc2c(Br)c(Br)c3c4c2c(c1Br)cc(c4cc(c3Br)C(=O)[O-])Br']",pcu
9391,hMOF-5008326,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=C(C#CC(=O)[O-])C#N)C#CC(=O)[O-]', 'N#Cc1c(cc2c3c1ccc1c3c(cc2)cc(c1)C(=O)[O-])C(=O)[O-]', 'N#Cc1c(cc2c3c1cc(C#N)c1c3c(cc2)cc(c1C#N)C(=O)[O-])C(=O)[O-]']",pcu
9392,hMOF-3001444,['[Cu][Cu]'],"['CCCOc1cc(ccc1[C][N])C(c1cc(OCCC)c(c(c1OCCC)[O])[C][N])(c1cc(OCCC)c(c(c1)OCCC)[C][N])c1cc(OCCC)c(c(c1)OCCC)[C][N]', 'CCCOc1cc(cc(c1[C][N])OCCC)C(c1cc(OCCC)c(c(c1OCCC)OCCC)[C][N])(c1cc(OCCC)c(c(c1)OCCC)[C][N])c1cc(OCCC)c(c(c1)OCCC)[C][N]']",dia
9393,hMOF-5045885,['[Zn][Zn]'],"['N#CC=C(C#N)Cl', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Cl)Cl', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
9394,hMOF-5055800,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-])F', 'N#CC12CC(F)C(C(C1F)(F)F)(C(C2(F)F)F)C#N']",pcu
9395,hMOF-5075190,['[Cu][Cu]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N#CC=CC#N', '[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-]']",pcu
9396,hMOF-6001714,['[V]'],"['[O-]C(=O)C=CC(=C(C(=O)[O-])O)O', '[O]', 'OC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",rna
9397,hMOF-5041869,['[Zn][Zn]'],"['[O-]C(=O)C12CC(O)(O)C(C(C1O)O)(C(C2(O)O)(O)O)C(=O)[O-]', '[O-]C(=O)C12CCC(C(C1O)O)(C(C2(O)O)(O)O)C(=O)[O-]', 'OC1N2CC(N(C1(O)O)CC2(O)O)(O)O']",pcu
9398,hMOF-22542,['[Zn][Zn]'],"['CCCOc1cc(C#N)c(cc1C#N)OCCC', '[O-]C(=O)C(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",pcu
9399,hMOF-5046353,['[Zn][Zn]'],"['Fc1c(F)c(c(cc1c1ccc(c(c1F)F)C(=O)[O-])F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]', 'Fc1nccc(c1)c1cc(F)c(c(c1)F)c1c(F)cnc(c1F)F', '[O-]C(=O)C#CC12C3(F)C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F']",pcu
9400,hMOF-5267,['[Zn][O]([Zn])([Zn])[Zn]'],"['Nc1cc(ccc1C#Cc1cc(N)c(c(c1N)N)C(=O)[O-])C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(cc1C#Cc1cc(N)c(c(c1N)N)C(=O)[O-])N', '[O-]C(=O)C=CC(=O)[O-]']",pcu
9401,hMOF-36225,['[Cu][Cu]'],"['Brc1cnc(c(c1c1ccc(cc1Br)c1c(Br)c(Br)nc(c1Br)Br)Br)Br', '[O-]C(=O)c1c(Br)c2cc(Br)c3c4c2c(c1Br)cc(c4c(c(c3Br)C(=O)[O-])Br)Br', 'Brc1cc(c(c(c1c1cc(Br)c(c(c1Br)Br)C(=O)[O-])Br)Br)c1c(Br)cc(c(c1Br)Br)C(=O)[O-]']",pcu
9402,hMOF-1338,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)Br)C(=O)[O-]', '[O-]C(=O)C#Cc1cc(Br)c(c(c1Br)Br)C#CC(=O)[O-]']",pcu
9403,hMOF-7001793,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C1=CC=C(C=[C]1)C=[C]C1=[C]C=C(C=C1Br)C(=O)[O-]']",pcu
9404,hMOF-5076708,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1Cl)c1nnc(nn1)c1cc(Cl)c(c(c1)Cl)C(=O)[O-]', 'Clc1nc(Cl)c(c(c1Cl)c1nnc(nn1)c1ccncc1)Cl', 'ClC(=CC(=O)[O-])C(=[C]C(=O)[O-])Cl']",pcu
9405,hMOF-7000575,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C=CC=C(C(=O)[O-])Br', '[O-]C(=O)C=[C]C=[C]C(=O)[O-]', 'BrC(=C(C#CC(=O)[O-])Br)C#CC(=O)[O-]', '[O-]C(=O)C=[C]C(=CC(=O)[O-])Br']",hex
9406,hMOF-5066704,['[Cu][Cu]'],['Oc1cc(ccc1N=Nc1ccc(c(c1)O)C(=O)[O-])C(=O)[O-]'],pcu
