,cif,nodes_cansmi,linkers_cansmi,rcsr
8116,hMOF-37130,['[Cu][Cu]'],"['CCCc1ncc2c(c1)ccc1c2ccc2c1[C]=NC(=C2CCC)CCC', 'CCCc1cc(ccc1C(=O)[O-])C(=O)[O-]']",pcu
8117,hMOF-12540,['[Zn][O]([Zn])([Zn])[Zn]'],"['Oc1cc2c(cc1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(c(c1)O)O', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', 'Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1']",pcu
8118,hMOF-5028522,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]']",pcu
8119,hMOF-14231,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(cc4c(c(c3c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1']",pcu
8120,hMOF-5055349,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
8121,hMOF-15437,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2c(c(c1c1ccccc1)c1ccccc1)ccc1c2cc(c2ccccc2)c2c1c(c1ccccc1)c(cc2)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)c1ccccc1)C(=O)[O-]']",pcu
8122,hMOF-5027060,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O]', '[O-]C(=O)C#CC(=O)[O-]', 'CCC1=C2[C]N([C]=C3[C]2C2=C(C(=O)N(C(=O)C2=C1)c1ccc(c(c1)CC)C(=O)[O-])C=C3CC)c1c(CC)cc(c(c1CC)CC)[C][O]']","pcu,sql"
8123,hMOF-17363,['[Zn][Zn]'],"['[O-]C(=O)C1=[C]C(=C(C=C1)C(=O)[O-])C', 'N#N', '[O-]C(=O)c1ccc(c(c1C)C)C(=O)[O-]']",
8124,hMOF-5054692,['[Zn][Zn]'],"['CCCOC(=CC(=O)[O-])C=C(C(=O)[O-])OCCC', 'CCCOc1cc2C(=O)N(c3ccncc3OCCC)C(=O)c3c2c2c1C(=O)N(c1ccncc1OCCC)C(=O)c2cc3OCCC', 'CCCOC(=CC(=O)[O-])C=CC(=O)[O-]']",pcu
8125,hMOF-5058654,['[Zn][Zn]'],"['Fc1cc(ccc1N1C(=O)c2c(F)c(F)c3c4c2c(C1=O)c(F)c(c4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)cc4c1c2c3cc(F)c3c2c(c(c1F)F)C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-]', 'Fc1ncc(c(c1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4c1c2c3cc(F)c3c2c(c(c1)F)C(=O)N(C3=O)c1c(F)cncc1F)F)F']",pcu
8126,hMOF-5074932,['[Cu][Cu]'],"['N=Nc1cc2ccc3c(c2cc1C(=O)[O-])c(N=N)c(c1c3cc(C(=O)[O-])c(c1)N=N)N=N', 'N=NC(=C(c1ccc(c(c1)N=N)C(=O)[O-])N=N)c1ccc(c(c1)N=N)C(=O)[O-]', 'N=NC1=[N]=C(N=N)C(=N[NH])c2c1c1ccc3c4c1c(c2)n([NH])n(c4ncc3)[NH]']",pcu
8127,hMOF-1003079,['[V]'],"['[O]', '[O-]C(=O)C(=CC(=C(C(=O)[O-])F)F)F', '[O-]C(=O)c1ccc2c(c1)c1c(F)c(F)c3c(c1c(c2)F)cc(cc3)C(=O)[O-]']",rna
8128,hMOF-5011347,['[Zn][O]([Zn])([Zn])[Zn]'],"['[CH3]', 'CC1=C(C=CC(=[C]1)c1ccc(c(c1C)C)C(=O)[O-])c1cc(C)c(cc1C)C(=O)[O-]', '[O-]C(=O)C#CC12C(C)C(C)C(C(C1C)C)(C(C2(C)C)(C)C)C#CC(=O)[O-]', 'CC1=C([C]=CC(=C1)C(=O)[O-])C1=[C]C(=C(C(=C1C)C)c1cc(C)c(c(c1C)C)C(=O)[O-])C', 'CC1=CC(=C[C]=C1C1=[C]C(=C(C(=C1C)C)c1cc(C)c(c(c1C)C)C(=O)[O-])C)C(=O)[O-]']",pcu
8129,hMOF-5002194,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1cc2c(cc1CCC)c(C(=O)[O-])c(c(c2C(=O)[O-])CCC)CCC', 'CCCc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', 'CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])c(CCC)ccc2']",pcu
8130,hMOF-5007865,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc2c(c1O)ccc(c2O)C(=O)[O-]', '[O-]C(=O)c1cc(O)c2c(c1)c(O)c(c(c2)C(=O)[O-])O', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
8131,hMOF-5004886,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCc1cc2cc(C(=O)[O-])c(c(c2cc1[C][O])CC)CC', '[O][C]c1cc2ccc(c(c2c(c1CC)CC)CC)C(=O)[O-]']",pcu
8132,hMOF-5014424,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])C)C', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])C)C)C', 'Cc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1)C)C(=O)[O-])C']",pcu
8133,hMOF-5000826,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(C)c(cc1C)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(C)c(c(c1C)C)C#CC(=O)[O-]']",pcu
8134,hMOF-27792,['[Cu][Cu]'],"['[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C=[C]1)C(=O)[O-]', 'ClC1Cc2c1c(cc(c2C(=O)[O-])Cl)C(=O)[O-]', 'ClC1=NC=[C]C(=[C]1)c1ccnc(c1)Cl']",pcu
8135,hMOF-5069801,['[Cu][Cu]'],"['CCc1ncc(c(c1)C#Cc1ccncc1CC)CC', 'CCC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])CC', 'CCc1cc(ccc1C#Cc1cc(CC)c(cc1CC)C(=O)[O-])C(=O)[O-]']",pcu
8136,hMOF-5081146,['[Cu][Cu]'],"['N=Nc1cc(cc(c1C(=O)[O-])N=N)N1C(=O)c2ccc3c4c2c(C1=O)cc1c4c2c4c3c(N=N)cc3c4c(c(c2n(n1[NH])[NH])N=N)C(=O)N1[C]3ON([NH])c2c1ccc(c2N=N)C(=O)[O-]', 'N=NC1=[N]=C(C(=N[CH]1)N=N)N=N', '[O-]C(=O)c1ccc(c2=NNNN=c12)C(=O)[O-]']",pcu
8137,hMOF-5082106,[],[],
8138,hMOF-4229,[],[],
8139,hMOF-5074213,['[Cu][Cu]'],"['[O-]C(=O)c1c(N)cc(c(c1N)N)C#Cc1cc(N)c(c(c1N)N)C(=O)[O-]', 'NC(=Cc1ccc(cc1N)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'Nc1nccc(c1)C#Cc1ccnc(c1)N']",pcu
8140,hMOF-25077,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N#N', '[O-]C(=O)c1ccc2c(c1)c1c(F)cc(c(c1c(c2F)F)C(=O)[O-])F']",
8141,hMOF-5045452,['[Zn][Zn]'],"['Fc1ncc2c3c1cc(F)c1c3c(c(c2)F)c(nc1F)F', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F', '[O-]C(=O)c1cc2c(F)cc3c4c2c(c1F)c(F)c(c4c(c(c3F)C(=O)[O-])F)F']",pcu
8142,hMOF-27013,['[Zn][Zn]'],"['FC(=N)C(=N)F', '[O-]C(=O)[C]=CC(=[C]C(=O)[O-])F', '[O-]C(=O)c1cc2c(cc1F)c(F)cc1c2cc(F)c2c1c(F)c(c(c2)F)C(=O)[O-]']",pcu
8143,hMOF-1001198,['[V]'],"['[O]', '[O-]C(=O)C=CC(=C(C(=O)[O-])F)F', '[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]']",rna
8144,hMOF-12317,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)C(=O)[O-]']",pcu
8145,hMOF-5073990,['[Cu][Cu]'],"['N#N', '[CH2]OC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'CCOc1cc(ccc1C=C(c1cc(OCC)c(c(c1OCC)OCC)C(=O)[O-])O[CH2])C(=O)[O-]', '[CH3]']",
8146,hMOF-6004867,[],[],
8147,hMOF-17459,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'Cc1nc(C)c(c(c1)c1ccnc(c1C)C)C']",pcu
8148,hMOF-5048456,['[Zn][Zn]'],"['N#CC12C3C4C2(C2(C1C3(C42C#N)F)F)F', '[O-]C(=O)C12C(F)C(F)(F)C(C(C1F)(F)F)(C(C2(F)F)(F)F)C(=O)[O-]', '[O-]C(=O)C12CCC(C(C1)F)(C(C2(F)F)(F)F)C(=O)[O-]']",pcu
8149,hMOF-5001491,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]']",pcu
8150,hMOF-5001151,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Cc1c(N=Nc2c(C)c(C)c(c(c2C)C)C(=O)[O-])ccc(c1C)C(=O)[O-]']",pcu
8151,hMOF-5059469,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'COc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OC', 'COc1c(ccc(c1OC)C#N)C#N']",pcu
8152,hMOF-5003883,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Cl)N=Nc1c(Cl)cc(cc1Cl)C(=O)[O-]']",pcu
8153,hMOF-4604,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])F', '[O-]C(=O)c1cc(F)c(c(c1F)F)C(=O)[O-]']",pcu
8154,hMOF-34836,['[Cu][Cu]'],"['CCCc1ncc2c(c1)cnc(c2CCC)CCC', 'CCCc1cc2c(cc1C(=O)[O-])cc(c(c2CCC)C(=O)[O-])CCC', 'CCCc1ccc2c(c1)c(cc(c2C(=O)[O-])CCC)C(=O)[O-]']",pcu
8155,hMOF-6003856,['[V]'],"['[O]', 'Clc1cc(ccc1[C]=C(c1ccc(c(c1Cl)Cl)C(=O)[O-])Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)C=C([C]=C1)C=[C]c1ccc(c(c1Cl)Cl)C(=O)[O-]']",rna
8156,hMOF-25890,['[Zn][Zn]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]', 'N#Cc1ccc(cc1)C#N']",pcu
8157,hMOF-5030175,['[Zn][O]([Zn])([Zn])[Zn]'],"['O=C1C2=C3[C]4C(=C5OC(=C6C7=C(C(=[N])O[C](C4=CC=C3[C]3N1[C]1C=CC(=CC1=C(O3)[N])C(=O)[O-])N57)C=C([CH]6)C(=O)[O-])[N])C=C2', 'N#C[C]1C(=CC2=C3C1=C([N])OC1=c4cc(C#N)c5=C6OC(=C7C8=C(C(=[N])OC(=c9c5c4c(=C(N31)OC2=[N])c(C#N)c9C#N)N68)C=C([CH]7)C(=O)[O-])[N])C(=O)[O-]', 'N#CC1=CC2=C3[C]4C1=C1OC(=C5C6=C(C(=[N])O[C](N16)C4=CC=C3C(=O)N(C2=O)c1ccc(cc1)C(=O)[O-])C=C([CH]5)C(=O)[O-])[N]']",pcu
8158,hMOF-5009669,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])CC)CC', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', 'CCC1CC2(CCC1(C(=O)[O-])C(C2)CC)C(=O)[O-]']",pcu
8159,hMOF-5036592,[],[],
8160,hMOF-5074609,[],[],
8161,hMOF-5079135,['[Cu][Cu]'],"['[O-]C(=O)C1=CC=C(C(=[C]1)F)N=Nc1c(F)cc(c(c1F)F)C(=O)[O-]', 'Fc1cc(N=Nc2ccncc2F)c(c(n1)F)F', '[O-]C(=O)C1=[C]C=C(C(=C1)F)N=Nc1ccc(cc1F)C(=O)[O-]']",pcu
8162,hMOF-8026,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1cc(C(=O)[O-])c(cc1c1ccc(cc1)c1ccc(c(c1)F)C(=O)[O-])F', '[O-]C(=O)C(=O)[O-]', 'Fc1cc(c2ccc(c(c2)F)C(=O)[O-])c(c(c1c1cc(F)c(c(c1)F)C(=O)[O-])F)F']",
8163,hMOF-5049223,['[Zn][Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1C)C)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-]', 'Cc1ncc(c(c1)C(=Cc1ccncc1)C)C']",pcu
8164,hMOF-35558,['[Cu][Cu]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-]', 'N#N']",
8165,hMOF-840,['[Zn][O]([Zn])([Zn])[Zn]'],"['Clc1cc(ccc1c1ccc(cc1Cl)c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(Cl)c(c2c1C(Cl)C2(Cl)Cl)C(=O)[O-]', 'Clc1cc(ccc1c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(cc1Cl)C(=O)[O-]']",pcu
8166,hMOF-5002133,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOc1c(OCCC)c(cc2c1c([O])c(cc2)C(=O)[O-])C(=O)[O-]', 'CCCOc1cc(C(=O)[O-])c(c2c1cc(cc2)C(=O)[O-])OCCC', 'CCCOc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-]']",pcu
8167,hMOF-5040359,['[Zn][Zn]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'CCCC(=C(C#N)CCC)C#N', 'CCCc1cc2cc(cc3c2c2c1c(CCC)c(cc2c(c3C[CH2])CCC)C(=O)[O-])C(=O)[O-]']",pcu
8168,hMOF-19675,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1N)N=Nc1ccc(c(c1)N)C(=O)[O-]', 'Nc1cc(cc(c1N=Nc1ccc(c(c1N)N)C(=O)[O-])N)C(=O)[O-]', 'Nc1cc(N=Nc2cc(N)nc(c2N)N)c(c(n1)N)N']",pcu
8169,hMOF-24594,['[Zn][Zn]'],"['N#Cc1cc(N)c(cc1N)C#N', '[O]', 'Nc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1)N', '[O][C]c1c2c(N)c(N)c(cc2c(c2c1c(N)ccc2)C(=O)[O-])N']",pcu
8170,hMOF-3110,['[Zn][O]([Zn])([Zn])[Zn]'],"['O', 'CCOc1cc(C(=O)[O-])c(cc1C#Cc1c(OCC)cc(c(c1OCC)O[C]C)[C][O])OCC', 'CCOc1cc(ccc1C#Cc1c(OCC)cc(c(c1OCC)OCC)C(=O)[O-])C(=O)[O-]', 'CCOc1cc(C#Cc2ccc(cc2)C(=O)[O-])c(c(c1C(=O)[O-])OCC)OCC']",pcu
8171,hMOF-5000278,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#Cc1cc(C(=O)[O-])c(cc1c1cc(C#N)c(c(c1)C#N)C(=O)[O-])C#N', 'N#Cc1cc(ccc1C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-]']",pcu
8172,hMOF-5080560,['[Cu][Cu]'],"['CCc1cc2C(=O)N(c3ccncc3)C(=O)c3c2c2c1C(=O)N(c1ccncc1)C(=O)c2cc3', 'CCC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])CC', 'CCC12C3C4(C1C1(C2(C3(C41CC)CC)C(=O)[O-])CC)C(=O)[O-]']",pcu
8173,hMOF-5053644,['[Zn][Zn]'],['CCc1cc(ccc1C=Cc1ccc(cc1)C(=O)[O-])C(=O)[O-]'],pcu
8174,hMOF-5073561,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])C', 'N#CC12C3C4C2C2(C1C3C42C#N)C', '[O-]C(=O)C#CC12C3C4C1(C)C1(C2(C3(C41C#CC(=O)[O-])C)C)C']",pcu
8175,hMOF-5761,['[Zn][O]([Zn])([Zn])[Zn]'],"['Clc1cc(c(cc1c1ccc(c(c1)Cl)C(=O)[O-])Cl)c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)C=CC(=CC(=O)[O-])Cl', 'Clc1cc(ccc1c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-]']",pcu
8176,hMOF-1000751,['[V]'],"['Nc1cc(ccc1N=Nc1ccc(cc1N)C(=O)[O-])C(=O)[O-]', 'Nc1cc(cc(c1N=Nc1cc(N)c(c(c1)N)C(=O)[O-])N)C(=O)[O-]', '[O]']",rna
8177,hMOF-5008322,['[Zn][O]([Zn])([Zn])[Zn]'],"['OC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'OC(=C(C#CC(=O)[O-])O)C#CC(=O)[O-]', '[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)c(O)c(c4cc(c3)C(=O)[O-])O']",pcu
8178,hMOF-5047854,['[Zn][Zn]'],"['CCOC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41OCC)C#CC(=O)[O-])OCC', '[CH3]', 'CCOC1=C2C=NC=C3[C]2C2=C(C(=N[CH]C2=C1)OCC)C(=C3O[CH2])[O]']",pcu
8179,hMOF-5026116,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])c1ccccc1)c1ccccc1', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])c1ccccc1']",pcu
8180,hMOF-11504,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1c(CC)c(ccc1C(=O)[O-])c1cc(CC)c(c(c1CC)CC)C(=O)[O-]', 'CCc1cc(ccc1c1ccc(cc1)C(=O)[O-])C(=O)[O-]', 'CCc1cc2c(C(=O)[O-])c3c(CC)c(CC)c(cc3c(c2c(c1CC)CC)C(=O)[O-])CC']",pcu
8181,hMOF-14141,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1c(cc2c3c1cc(CC)c1c3c(c(c2CC)CC)c(c(c1)C(=O)[O-])CC)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)CC', 'CCC1Cc2c1c(cc(c2C(=O)[O-])CC)C(=O)[O-]']",pcu
8182,hMOF-5028923,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Cl)c(Cl)c1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-]']",pcu
8183,hMOF-5081992,[],[],
8184,hMOF-9669,[],[],
8185,hMOF-5025093,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Fc1c(cc(c(c1F)C(=O)[O-])F)C1=N[N]C(=N[N]1)c1ccc(c(c1)F)C(=O)[O-]', 'Fc1c(cc(c(c1F)C(=O)[O-])F)c1nnc(nn1)c1ccc(c(c1)F)C(=O)[O-]']",pcu
8186,hMOF-5081868,['[Cu][Cu]'],"['NN=CC(=[NH2])[N]N', '[O-]C(=O)c1ccc(c(c1N)N)N1[C]c2c(N)cc3c4c2c(C1=O)ccc4c1c2c3cc(N)c3c2c(cc1N)C(=O)N(C3=O)c1c(N)cc(c(c1N)N)C(=O)[O-]', 'NC(=CC=C(C(=O)[O-])N)C(=O)[O-]']",pcu
8187,hMOF-27194,['[Zn][Zn]'],"['Cc1cc(C)c2c(n1)cc(c1c2cnc(c1C)C)C', '[O-]C(=O)c1cc(C)c2c(c1)c1c(C)c(C)c(c(c1c(c2C)C)C(=O)[O-])C', '[O-]C(=O)C1=CC(=c2c(=[C]1)c1cc(C)c3c(c1cc2C)cc(c(c3C)C)C(=O)[O-])C']",pcu
8188,hMOF-5008127,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1OCCC)OCCC)OCCC', 'CCCOC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCCOc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1']",pcu
8189,hMOF-5007776,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
8190,hMOF-5015995,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])C)C)C', '[O-]C(=O)C12C(C)CC(CC1C)(C(C2C)(C)C)C(=O)[O-]', '[O-]C(=O)C12C(C)CC(C(C1C)(C)C)(C(C2C)(C)C)C(=O)[O-]']",pcu
8191,hMOF-5031550,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC1=[C]c2c3C4=C1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)[C]4C(=C(c3c1=C[CH]C3=[C]N([C]=c4c(cc2c1c34)CC)c1c(CC)cc(cc1CC)C(=O)[O-])CC)CC', '[O-]C(=O)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(cc1N1[C]C2=C(CC)[C]=c3c4C2=C(C1=O)C(=[C]c4c1c2c3cc(CC)c3c2c(c(c1)CC)C(=O)N([C]3)c1ccc(cc1CC)C(=O)[O-])CC)CC']",
8192,hMOF-19072,['[Zn][Zn]'],"['Cc1nccc(c1)c1ccncc1C', 'Cc1c(ccc(c1C)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'Cc1cc(cc(c1N=Nc1ccc(c(c1C)C)C(=O)[O-])C)C(=O)[O-]']",pcu
8193,hMOF-5002322,[],[],
8194,hMOF-5020766,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C(=CC(=O)[O-])c1ccccc1', '[O-]C(=O)C(=C(c1ccccc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)[O-])c1ccccc1)c1ccccc1']",sql
8195,hMOF-5080355,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(O)cc4C(=O)N(C3=O)c1ccc(cc1O)C(=O)[O-]', 'OC(=C(C#CC(=O)[O-])O)C#CC(=O)[O-]', 'N#CC(=C(C#N)O)O']",pcu
8196,hMOF-37338,['[Cu][Cu]'],"['Fc1cc(cc(c1C#Cc1ccc(c(c1F)F)C(=O)[O-])F)C(=O)[O-]', 'Fc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)F)C(=O)[O-])F', 'Fc1nccc2c1c1ccc3c(c1cc2)c(F)ncc3']",pcu
8197,hMOF-1000604,['[V]'],"['[O-]C(=O)c1ccc2c(c1)[C]1[CH]C3[CH]C3C(C3C4C1C34)(c1c(N=N2)ccc(c1)C(=O)[O-])[CH]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', '[O]']",rna
8198,hMOF-5052293,['[Zn][Zn]'],['CCC1=CC(=[C]C=C1c1nnc(nn1)c1ccc(cc1CC)C(=O)[O-])C(=O)[O-]'],pcu
8199,hMOF-1000047,['[V]'],"['[O]', 'N#Cc1c(ccc(c1C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-]', 'N#Cc1cc(ccc1C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-]']",rna
8200,hMOF-5052642,[],[],
8201,hMOF-14728,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O]', 'CCCc1c(cc2c3c1cc(CCC)c1c3c(cc2)cc(c1CCC)[C][O])C(=O)[O-]', 'CCCc1c(cc2c3c1[C]=Cc1c3c(cc2)c(c(c1)[C][O])CCC)C(=O)[O-]', 'CCCC(=C(C(=O)[O-])CCC)C(=O)[O-]']",pcu
8202,hMOF-8010,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1cc(cc(c1C(=O)[O-])OC)c1cc(OC)c(c(c1OC)OC)C(=O)[O-]', 'COc1cc(c(cc1C(=O)[O-])O)c1cc(OC)c(cc1[O])C(=O)[O-]', '[O-]C(=O)C(=O)[O-]']",pcu
8203,hMOF-5056574,[],[],
8204,hMOF-26623,['[Zn][Zn]'],"['[O-]C(=O)C1=C[C]=C2C(=C1)c1c([C]=C2F)c2=[C]C(=C([C]=c2c(c1F)F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-]', 'Fc1ncc2c(c1)ccc1c2ccc2c1cncc2F']",pcu
8205,hMOF-5072180,['[Cu][Cu]'],"['CCC12C3C4C2(C2(C1C3(C42CC)C#CC(=O)[O-])CC)C#CC(=O)[O-]', 'CCC(=CC(=O)[O-])C(=C(C(=O)[O-])CC)CC', 'CCN=CC(=NCC)CC']",pcu
8206,hMOF-5078782,['[Cu][Cu]'],"['Cc1cnc2c(n1)C(C2(C)C)C', '[O-]C(=O)c1c(C)c(C)c(c2c1C(C2(C)C)(C)C)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)C)N1[C]c2cc(C)c3c4c2c(C1=O)ccc4C(=O)N([C]3)C1=C[C]=C(C(=C1C)C)C(=O)[O-]']",pcu
8207,hMOF-5055973,['[Zn][Zn]'],"['N#CC12C3C4C2(C2C1C3(C42C#N)F)F', '[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cc(cc1F)C(=O)[O-])F']",pcu
